,NtotDose,PtotDose,KtotDose,ilr_knn,ilr_rf,ilr_nn,ilr_gp
214,214.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.789383016713392,-1.2002324586972
215,215.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7805463673444444,-1.1903613105065207
216,216.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.77168391013422,-1.1805202861135373
217,217.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7627954929958127,-1.1707109510307854
218,218.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7538809632431942,-1.160934857173619
219,219.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7449401675656175,-1.1511935421023374
220,220.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7359729520061091,-1.1414885282838325
221,221.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.7269791619441657,-1.1318213223762215
222,222.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.717958642082713,-1.1221934145351449
223,223.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.7089112364394228,-1.1126062777422565
224,224.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6998367883424437,-1.1030613671545044
225,225.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6907351404306246,-1.0935601194797049
226,226.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6816061346582551,-1.0841039523710752
227,227.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.672449612304421,-1.0746942638463213
228,228.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6632654139869518,-1.0653324317302952
229,229.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6540533796810521,-1.0560198131194316
230,230.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6448133487425984,-1.0467577438698759
231,231.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6355451599361346,-1.0375475381079577
232,232.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6262486514675747,-1.0283904877664767
233,233.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.6169236610216036,-1.0192878621399648
234,234.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.607570025803765,-1.0102409074664003
235,235.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.5981875825872345,-1.0012508465304446
236,236.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.5887761677642185,-0.9923188782895204
237,237.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.5793356174019761,-0.9834461775239882
238,238.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.5698657673033927,-0.9746338945073377
239,239.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991914,-1.0289806833253174,-1.5603664530720638,-0.9658831547022335
240,240.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.5508375101818248,-0.9571950584768476
241,241.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.541278774050638,-0.9485706808427223
242,242.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.5316900801187887,-0.940011071216559
243,243.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.522071263931262,-0.9315172532023177
244,244.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.512422161224227,-0.923090224394771
245,245.0,-0.17139528383314787,-0.8358808329727005,-1.9853597025991916,-1.0289806833253174,-1.502742608015514,-0.9147309562057768
246,246.0,-0.17139528383314787,-0.8358808329727005,-1.7816611543717698,-1.0289806833253174,-1.493032440698965,-0.906440393708706
247,247.0,-0.17139528383314787,-0.8358808329727005,-1.7816611543717698,-1.0289806833253174,-1.4832914961425454,-0.8982194555051384
248,248.0,-0.17139528383314787,-0.8358808329727005,-1.7816611543717698,-1.0289806833253174,-1.4735196117900626,-0.89006903361328
249,249.0,-0.17139528383314787,-0.8358808329727005,-1.7816611543717698,-1.0289806833253174,-1.4637166257663816,-0.8819899933724773
250,250.0,-0.17139528383314787,-0.8358808329727005,-1.7816611543717698,-1.0289806833253174,-1.4538823769859701,-0.8739831733702439
