PoidsSpec,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
1.076894776,200,1,2,200-1-2,200-1,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.334755452228416,1.2075427285217146,0.9967596682736666,0.8775226483083167,0.31780223636915506,5.97,-6.846444357165324,2.3512982277015437,-2.5132850634027406,-7.0633396699561155,2.088021658554693,43.22841467,171.6142073,1201.992492,3.596396396625745,P
1.077033837,200,1,3,200-1-3,200-1,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.4102537723404476,1.2075427285217142,0.9967596682736665,0.8775226483083167,0.31780223636915506,6.03,-7.018377389656829,2.606453754341243,-2.302686343664703,-7.287013547564571,2.289295700537957,29.24040294,182.3441329,1166.349033,2.507002802136331,P
1.07981581,200,1,4,200-1-4,200-1,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.3843704476946455,1.2075427285217142,0.9967596682736665,0.8775226483083167,0.31780223636915506,5.92,-6.880966251217546,2.4110469670328656,-2.3047441070518415,-7.279825815697766,2.0755958203307623,39.72466648,182.9974454,1201.958558,3.304994686846766,P
1.075812142,200,2,1,200-2-1,200-2,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,0,140,2.3843704476946455,1.2075427285217142,0.9967596682736665,0.8775226483083167,0.31780223636915506,6.17,-6.945102262998683,2.4939975567963626,-2.4172062573040245,-7.179357618270737,2.3228302256510953,34.63261649,174.4175627,1178.315412,2.9391634987797306,P
1.079723335,200,2,2,200-2-2,200-2,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.1829420182670365,1.2075427285217142,0.9967596682736666,0.8775226483083167,0.31780223636915506,6,-7.046163458372929,2.5198959006858344,-2.38888099092072,-7.1697454206875495,2.2165793116465538,30.04905969,181.6434996,1060.50695,2.833461835398627,P
1.077860651,200,2,3,200-2-3,200-2,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.579162279021507,1.2075427285217144,0.9967596682736664,0.8775226483083167,0.31780223636915506,6.01,-6.842283385948621,2.379293924819863,-2.392686552076488,-7.195910350532447,2.143732526416008,42.59634888,177.0356418,1232.251521,3.4567901239376932,P
1.081888602,200,2,4,200-2-4,200-2,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.5220489371661197,1.2075427285217144,0.9967596682736666,0.8775226483083167,0.31780223636915506,5.96,-6.875150472493659,2.4508949991261697,-2.5444935966298554,-7.259786229668289,2.1231051363435727,38.89539994,141.0342807,1245.092294,3.123896929362892,P
1.075540887,200,3,1,200-3-1,200-3,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,0,140,2.2844625495568702,0.9725864305591184,0.7284861485097104,0.8775226483083167,0.31780223636915506,5.7,-6.748283747573895,2.1320387088156894,-2.7217527606067398,-7.0658390165403295,1.9342154180377211,56.92798541,134.6399271,1160.893345,4.9038084036910385,P
1.075546008,200,3,2,200-3-2,200-3,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.3013711330940114,0.9725864305591182,0.7284861485097102,0.8775226483083167,0.31780223636915506,5.86,-6.899065200078842,2.4327645235911506,-2.3330405638951994,-7.041497215540474,2.128639553444277,38.26205641,215.1046406,1193.812557,3.2050304870432016,P
1.07752809,200,3,3,200-3-3,200-3,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.3013711330940114,0.9725864305591182,0.7284861485097102,0.8775226483083167,0.31780223636915506,5.65,-6.948310491568215,2.5524958386181944,-2.2114242631827037,-7.192481953252939,2.101417526944425,33.09753161,218.859121,1223.20891,2.7057954973529417,P
1.075335024,200,3,4,200-3-4,200-3,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.3421084212439123,0.9725864305591181,0.72848614850971,0.8775226483083167,0.31780223636915506,5.86,-6.9024120771148185,2.351429686564761,-2.3899371243293244,-7.1450440509735555,2.09460145839039,40.36412078,185.1243339,1122.557726,3.5957278494558236,P
1.077371695,200,4,1,200-4-1,200-4,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,0,140,2.3215086833001655,0.972586430559118,0.7284861485097103,0.8775226483083167,0.31780223636915506,5.7,-6.84402070983826,2.2290088386799707,-2.333643989597847,-7.17780512985561,2.062983374343326,47.27730098,192.3498076,1105.800533,4.275391408226062,P
1.080472298,200,4,2,200-4-2,200-4,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.3421084212439123,0.9725864305591181,0.72848614850971,0.8775226483083167,0.31780223636915506,5.29,-6.859993928218435,2.1558954326154174,-2.3249225334557666,-7.109420042787233,2.1055676764085853,48.82491187,205.4347826,1029.817861,4.741121097141274,P
1.079642724,200,4,3,200-4-3,200-4,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.363192479028819,0.9725864305591182,0.72848614850971,0.8775226483083167,0.31780223636915506,5.79,-6.936740323704854,2.525566124034246,-2.3241101784161886,-7.218014459887694,2.02182043104526,34.21541318,188.2079851,1217.270195,2.8108314259678395,P
1.078409513,200,4,4,200-4-4,200-4,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.406910387459712,0.9725864305591181,0.7284861485097102,0.8775226483083167,0.31780223636915506,5.68,-6.98157463164878,2.557509969420376,-2.253301240308028,-7.315577816351222,2.119205848865547,31.66522865,188.6108714,1178.602243,2.686676428631232,P
1.076255873,200,5,1,200-5-1,200-5,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,0,140,2.399216487532257,1.0256198464895332,0.7104313775157741,0.8775226483083167,0.31780223636915506,5.83,-6.917482739394135,2.4119553029918332,-2.2154957221569225,-7.25845140451575,2.040974923642876,37.96483136,206.4283655,1150.187374,3.3007518790586197,P
1.075157349,200,5,2,200-5-2,200-5,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.4219034196489058,1.025619846489533,0.7104313775157742,0.8775226483083167,0.31780223636915506,5.97,-6.961673749464975,2.477200349721188,-2.3238924090363087,-7.163565703047168,2.092836784126582,34.34357943,196.7968974,1141.051422,3.0098187310264795,P
1.076077768,200,5,3,200-5-3,200-5,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.399216487532257,1.0256198464895332,0.7104313775157741,0.8775226483083167,0.31780223636915506,6.54,-6.897191126907975,2.237441149073328,-2.5174398403451335,-6.905447505102333,2.425270550020595,44.03630078,194.2091616,1042.350908,4.2247097826675475,P
1.073076923,200,5,4,200-5-4,200-5,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.334414521316457,1.025619846489533,0.7104313775157742,0.8775226483083167,0.31780223636915506,6.09,-6.998640768772805,2.4626285152095266,-2.2891777613617985,-7.0893547064378435,2.1144419134241295,33.16538234,217.6200356,1079.430943,3.07248764314884,P
1.071695295,200,6,1,200-6-1,200-6,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,0,140,2.313814783372711,1.0256198464895332,0.7104313775157741,0.8775226483083167,0.31780223636915506,6.06,-6.854566696036386,2.2629848464142697,-2.612094403331901,-6.940120306014454,2.0682135880263135,45.56221889,169.2953523,1118.14093,4.074818984580056,P
1.073897059,200,6,2,200-6-2,200-6,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,50,140,2.201809704697266,1.0256198464895327,0.710431377515774,0.8775226483083167,0.31780223636915506,5.9,-6.574824458328448,1.75258094200263,-2.357232201850331,-6.907055586769292,1.8607565004217221,92.07242848,233.4449178,1097.839318,8.38669438873203,P
1.077321495,200,6,3,200-6-3,200-6,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,100,140,2.5411265374461216,1.0256198464895327,0.7104313775157738,0.8775226483083167,0.31780223636915506,6.23,-6.789168417338757,2.099728375920785,-2.391024043983231,-7.092047206201249,2.1629331040920223,55.40355677,193.0506156,1079.343365,5.133079848969101,P
1.0762558,200,6,4,200-6-4,200-6,31226,Legume,Superior,early mid-season,103,15.768017176997759,390.84,-0.7261945326098824,1627.2800000000002,150,150,140,2.399216487532257,1.0256198464895332,0.7104313775157741,0.8775226483083167,0.31780223636915506,6.21,-6.972705715359279,2.426550522968806,-2.4996147405402547,-7.073368739519822,2.350516012261528,35.12006861,172.8987993,1086.19211,3.233320172984869,P
1.0737,201,1,1,201-1-1,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.07154,201,1,2,201-1-2,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.0667,201,1,3,201-1-3,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.06938,201,1,4,201-1-4,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.06904,201,1,5,201-1-5,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.07669,201,1,6,201-1-6,201-1,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.06948,201,2,1,201-2-1,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07259,201,2,2,201-2-2,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07295,201,2,3,201-2-3,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07277,201,2,4,201-2-4,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07029,201,2,5,201-2-5,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07463,201,2,6,201-2-6,201-2,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.07333,201,3,1,201-3-1,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.07371,201,3,2,201-3-2,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.06404,201,3,3,201-3-3,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.0726,201,3,4,201-3-4,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.07335,201,3,5,201-3-5,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.07397,201,3,6,201-3-6,201-3,43716,Legume,Superior,early mid-season,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.08484,202,1,1,202-1-1,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.08043,202,1,2,202-1-2,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.08736,202,1,3,202-1-3,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.084,202,1,4,202-1-4,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.08593,202,1,5,202-1-5,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.08523,202,1,6,202-1-6,202-1,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.680377353851128,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,4.987400000000001,-7.081529933413569,3.033812965241872,-3.1290100518677324,-6.630350349757821,1.8374636175176013,20,120,1460,1.36986301369863,P
1.08257,202,2,1,202-2-1,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.08351,202,2,2,202-2-2,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.08476,202,2,3,202-2-3,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.08197,202,2,4,202-2-4,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.08652,202,2,5,202-2-5,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.08987,202,2,6,202-2-6,202-2,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.594627803468794,0.5046373785195908,0.23485408700598476,-2.384684059784833,-2.4054598201063713,5.389099999999999,-7.041901109484862,2.844773349636681,-3.162940884810175,-6.483925801716362,1.9416059004954342,24,130,1341,1.7897091722595078,P
1.0835,202,3,1,202-3-1,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,0,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.07313,202,3,2,202-3-2,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,60,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.08172,202,3,3,202-3-3,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,100,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.08338,202,3,4,202-3-4,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.08585,202,3,5,202-3-5,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,250,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.08421,202,3,6,202-3-6,202-3,43716,Legume,Snowden,late,121,16.451433952039018,424.62,-0.7207107729174158,1952.96,140,150,200,2.5254246209810707,0.5046373785195907,0.23485408700598498,-2.384684059784833,-2.4054598201063713,5.7599,-7.107556441054893,2.9199521146608483,-2.992620377738757,-6.292131957790094,1.9388664616991622,21,185,1305,1.6091954022988506,P
1.07677,203,1,1,203-1-1,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,0,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07829,203,1,2,203-1-2,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,75,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07882,203,1,3,203-1-3,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,112.5,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.0805,203,1,4,203-1-4,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,150,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07418,203,1,5,203-1-5,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,31,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07041,203,1,6,203-1-6,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,46,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.06901,203,1,7,203-1-7,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,62,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.08664,203,1,8,203-1-8,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,75,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07898,203,1,9,203-1-9,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,112.5,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.0806,203,1,10,203-1-10,203-1,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,150,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.07957,203,2,1,203-2-1,203-2,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,0,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
1.08255,203,2,2,203-2-2,203-2,43716,LRC,Superior,early mid-season,124,17.274292903225806,439.32,-0.7159366973320348,2145.36,140,75,200,2.763329011452018,0.5046373785195908,0.23485408700598487,-2.384684059784833,-2.4054598201063713,4.802000000000001,-6.750176317386435,2.662935285627878,-2.784550004250131,-6.3913154199396285,1.8570693268150336,39,217,1685,2.314540059347181,P
