NoEssai,NoBloc,NoTraitement,ID,ID_bl,NtotDose,PtotDose,KtotDose,test_type,RendVendable
138,2,3,138-2-3,138-2,120,110,270,N,48
138,2,4,138-2-4,138-2,150,110,270,N,46.1
138,2,5,138-2-5,138-2,180,110,270,N,48.8
138,3,1,138-3-1,138-3,0,110,270,N,32
138,3,2,138-3-2,138-3,90,110,270,N,43.9
138,3,3,138-3-3,138-3,120,110,270,N,51.3
138,3,4,138-3-4,138-3,150,110,270,N,47.4
138,3,5,138-3-5,138-3,180,110,270,N,42.4
139,1,1,139-1-1,139-1,0,110,270,N,27.8
139,1,2,139-1-2,139-1,90,110,270,N,35.9
139,1,3,139-1-3,139-1,120,110,270,N,35.3
139,1,4,139-1-4,139-1,150,110,270,N,29.9
139,1,5,139-1-5,139-1,180,110,270,N,41.4
139,1,6,139-1-6,139-1,120,110,270,N,39.6
139,1,7,139-1-7,139-1,180,110,270,N,53.8
139,2,1,139-2-1,139-2,0,110,270,N,38.6
139,2,2,139-2-2,139-2,90,110,270,N,46.9
139,2,3,139-2-3,139-2,120,110,270,N,37.9
139,2,4,139-2-4,139-2,150,110,270,N,42.8
139,2,5,139-2-5,139-2,180,110,270,N,42.8
139,2,6,139-2-6,139-2,120,110,270,N,37
139,2,7,139-2-7,139-2,180,110,270,N,38.5
139,3,1,139-3-1,139-3,0,110,270,N,44.4
139,3,2,139-3-2,139-3,90,110,270,N,39.5
139,3,3,139-3-3,139-3,120,110,270,N,37.2
139,3,4,139-3-4,139-3,150,110,270,N,37.8
139,3,5,139-3-5,139-3,180,110,270,N,36
139,3,6,139-3-6,139-3,120,110,270,N,40
139,3,7,139-3-7,139-3,180,110,270,N,37.2
142,1,1,142-1-1,142-1,0,150,270,N,35.47550313
142,1,2,142-1-2,142-1,90,150,270,N,42.56592
142,1,3,142-1-3,142-1,130,150,270,N,52.5829
142,1,4,142-1-4,142-1,170,150,270,N,38.42970956
142,1,5,142-1-5,142-1,210,150,270,N,38.79857339
142,1,6,142-1-6,142-1,190,110,270,N,48.99306583
142,2,1,142-2-1,142-2,0,150,270,N,35.52742652
142,2,2,142-2-2,142-2,90,150,270,N,44.94784914
142,2,3,142-2-3,142-2,130,150,270,N,46.30374766
142,2,4,142-2-4,142-2,170,150,270,N,37.77089545
142,2,5,142-2-5,142-2,210,150,270,N,49.36773226
142,2,6,142-2-6,142-2,190,110,270,N,49.81898387
142,3,1,142-3-1,142-3,0,150,270,N,43.82479113
142,3,2,142-3-2,142-3,90,150,270,N,52.89988106
142,3,3,142-3-3,142-3,130,150,270,N,41.42914632
142,3,4,142-3-4,142-3,170,150,270,N,45.92492419
142,3,5,142-3-5,142-3,210,150,270,N,44.91991765
142,3,6,142-3-6,142-3,190,110,270,N,49.90831724
143,1,1,143-1-1,143-1,0,150,270,N,35.24261667
143,1,2,143-1-2,143-1,90,150,270,N,43.36548145
143,1,3,143-1-3,143-1,130,150,270,N,42.87284338
143,1,4,143-1-4,143-1,170,150,270,N,51.82517333
143,1,5,143-1-5,143-1,210,150,270,N,52.439265
143,1,6,143-1-6,143-1,190,110,270,N,53.85401771
143,2,1,143-2-1,143-2,0,150,270,N,36.81817813
143,2,2,143-2-2,143-2,90,150,270,N,44.22728516
143,2,3,143-2-3,143-2,130,150,270,N,49.16083516
143,2,4,143-2-4,143-2,170,150,270,N,47.00338281
143,2,5,143-2-5,143-2,210,150,270,N,41.20659167
143,2,6,143-2-6,143-2,190,110,270,N,54.00603942
143,3,1,143-3-1,143-3,0,150,270,N,33.03510379
143,3,2,143-3-2,143-3,90,150,270,N,40.55503
143,3,3,143-3-3,143-3,130,150,270,N,49.27002823
143,3,4,143-3-4,143-3,170,150,270,N,46.14687647
143,3,5,143-3-5,143-3,210,150,270,N,48.20193788
143,3,6,143-3-6,143-3,190,110,270,N,49.354235
146,1,1,146-1-1,146-1,0,150,180,N,17.668065
146,1,2,146-1-2,146-1,90,150,180,N,26.3928105
146,1,3,146-1-3,146-1,120,150,180,N,32.1121635
146,1,4,146-1-4,146-1,150,150,180,N,29.616777
146,1,5,146-1-5,146-1,180,150,180,N,27.868185
146,1,6,146-1-6,146-1,120,150,180,N,28.159617
146,2,1,146-2-1,146-2,0,150,180,N,16.065189
146,2,2,146-2-2,146-2,90,150,180,N,23.278131
146,2,4,146-2-4,146-2,150,150,180,N,33.587538
146,3,1,146-3-1,146-3,0,150,180,N,13.223727
146,3,2,146-3-2,146-3,90,150,180,N,27.0849615
146,3,3,146-3-3,146-3,120,150,180,N,21.092391
146,3,4,146-3-4,146-3,150,150,180,N,21.0741765
146,3,5,146-3-5,146-3,180,150,180,N,20.3820255
146,3,6,146-3-6,146-3,120,150,180,N,21.565968
150,1,1,150-1-1,150-1,0,130,140,N,28.9345428
150,1,2,150-1-2,150-1,90,130,140,N,43.57522328
150,1,3,150-1-3,150-1,120,130,140,N,47.34067748
150,1,4,150-1-4,150-1,150,130,140,N,44.31840503
150,1,5,150-1-5,150-1,180,130,140,N,44.83863225
150,1,6,150-1-6,150-1,120,130,140,N,43.15408695
150,2,1,150-2-1,150-2,0,130,140,N,29.60340638
150,2,2,150-2-2,150-2,90,130,140,N,46.20113213
150,2,3,150-2-3,150-2,120,130,140,N,47.48931383
150,2,4,150-2-4,150-2,150,130,140,N,41.29613258
150,2,5,150-2-5,150-2,180,130,140,N,45.70567763
150,2,6,150-2-6,150-2,120,130,140,N,46.20113213
150,3,1,150-3-1,150-3,0,130,140,N,36.83704208
150,3,2,150-3-2,150-3,90,130,140,N,36.5645421
150,3,3,150-3-3,150-3,120,130,140,N,40.85022353
150,3,4,150-3-4,150-3,150,130,140,N,44.14499595
150,3,5,150-3-5,150-3,180,130,140,N,43.1045415
150,3,6,150-3-6,150-3,120,130,140,N,49.02522278
152,1,1,152-1-1,152-1,0,200,215,N,27.92565947
152,1,2,152-1-2,152-1,90,200,215,N,34.28657074
152,1,3,152-1-3,152-1,130,200,215,N,30.50625
152,1,4,152-1-4,152-1,170,200,215,N,38.825
152,1,5,152-1-5,152-1,210,200,215,N,33.91875
152,2,1,152-2-1,152-2,0,200,215,N,21.58872902
152,2,3,152-2-3,152-2,130,200,215,N,27.99160671
152,2,4,152-2-4,152-2,170,200,215,N,29.04575163
152,2,5,152-2-5,152-2,210,200,215,N,28.63125
152,3,1,152-3-1,152-3,0,200,215,N,30.41966427
152,3,2,152-3-2,152-3,90,200,215,N,28.68105516
152,3,3,152-3-3,152-3,130,200,215,N,30.41966427
152,3,4,152-3-4,152-3,170,200,215,N,20.44364508
152,3,5,152-3-5,152-3,210,200,215,N,20.44364508
159,1,1,159-1-1,159-1,0,150,160,N,5.136165
159,1,2,159-1-2,159-1,90,150,160,N,15.82137
159,1,3,159-1-3,159-1,130,150,160,N,14.714865
159,1,4,159-1-4,159-1,170,150,160,N,15.55713
159,1,5,159-1-5,159-1,210,150,160,N,22.906305
159,1,6,159-1-6,159-1,175,150,160,N,12.997305
159,2,1,159-2-1,159-2,0,150,160,N,11.742165
159,2,2,159-2-2,159-2,90,150,160,N,19.28952
159,2,3,159-2-3,159-2,130,150,160,N,17.73711
159,2,4,159-2-4,159-2,170,150,160,N,18.216045
159,2,5,159-2-5,159-2,210,150,160,N,6.07752
159,2,6,159-2-6,159-2,175,150,160,N,16.15167
159,3,1,159-3-1,159-3,0,150,160,N,20.627235
159,3,2,159-3-2,159-3,90,150,160,N,27.926865
159,3,3,159-3-3,159-3,130,150,160,N,21.7998
159,3,4,159-3-4,159-3,170,150,160,N,28.917765
159,3,5,159-3-5,159-3,210,150,160,N,27.266265
159,3,6,159-3-6,159-3,175,150,160,N,26.770815
161,1,1,161-1-1,161-1,0,150,270,N,36.38590313
161,1,2,161-1-2,161-1,90,150,270,N,46.11803625
161,1,3,161-1-3,161-1,130,150,270,N,46.79878667
161,1,4,161-1-4,161-1,170,150,270,N,44.90945333
161,1,5,161-1-5,161-1,210,150,270,N,47.28706125
161,1,6,161-1-6,161-1,210,110,270,N,43.78972813
161,2,1,161-2-1,161-2,0,150,270,N,35.65903355
161,2,2,161-2-2,161-2,90,150,270,N,47.87570667
161,2,3,161-2-3,161-2,130,150,270,N,53.07624903
161,2,4,161-2-4,161-2,170,150,270,N,55.24617313
161,2,5,161-2-5,161-2,210,150,270,N,55.23643125
161,2,6,161-2-6,161-2,210,110,270,N,49.753704
161,3,1,161-3-1,161-3,0,150,270,N,37.87138194
161,3,2,161-3-2,161-3,90,150,270,N,45.93639742
161,3,3,161-3-3,161-3,130,150,270,N,45.06591375
161,3,4,161-3-4,161-3,170,150,270,N,45.96656581
161,3,5,161-3-5,161-3,210,150,270,N,51.17564065
161,3,6,161-3-6,161-3,210,110,270,N,48.865245
162,1,1,162-1-1,162-1,0,150,270,N,20.55472774
162,1,2,162-1-2,162-1,90,150,270,N,35.80425588
162,1,3,162-1-3,162-1,130,150,270,N,43.32241333
162,1,4,162-1-4,162-1,170,150,270,N,38.41014667
162,1,5,162-1-5,162-1,210,150,270,N,51.98013097
162,1,6,162-1-6,162-1,210,110,270,N,50.86232938
162,2,1,162-2-1,162-2,0,150,270,N,28.4852425
162,2,2,162-2-2,162-2,90,150,270,N,41.78321613
162,2,3,162-2-3,162-2,130,150,270,N,35.24551333
162,2,4,162-2-4,162-2,170,150,270,N,50.6187825
162,2,5,162-2-5,162-2,210,150,270,N,45.02128968
162,2,6,162-2-6,162-2,210,110,270,N,50.0732375
162,3,1,162-3-1,162-3,0,150,270,N,36.39044933
162,3,2,162-3-2,162-3,90,150,270,N,47.27731938
162,3,3,162-3-3,162-3,130,150,270,N,49.3253129
162,3,4,162-3-4,162-3,170,150,270,N,52.27490125
162,3,5,162-3-5,162-3,210,150,270,N,51.38681935
162,3,6,162-3-6,162-3,210,110,270,N,48.9042125
191,1,6,191-1-6,191-1,200,110,270,N,37.230261
191,1,1,191-1-1,191-1,140,110,270,N,37.52611
191,1,2,191-1-2,191-1,140,110,270,N,33.135088
191,1,3,191-1-3,191-1,140,110,270,N,33.446508
191,1,4,191-1-4,191-1,140,110,270,N,33.586647
191,1,5,191-1-5,191-1,140,110,270,N,37.52611
191,2,6,191-2-6,191-2,200,110,270,N,41.060727
191,2,1,191-2-1,191-2,140,110,270,N,31.310858
191,2,2,191-2-2,191-2,140,110,270,N,36.327143
191,2,3,191-2-3,191-2,140,110,270,N,37.650678
191,2,4,191-2-4,191-2,140,110,270,N,33.851354
191,2,5,191-2-5,191-2,140,110,270,N,42.384262
191,3,6,191-3-6,191-3,200,110,270,N,37.775246
191,3,1,191-3-1,191-3,140,110,270,N,35.050321
191,3,2,191-3-2,191-3,140,110,270,N,36.482853
191,3,3,191-3-3,191-3,140,110,270,N,40.858304
191,3,4,191-3-4,191-3,140,110,270,N,39.358285
191,3,5,191-3-5,191-3,140,110,270,N,35.719874
191,4,6,191-4-6,191-4,200,110,270,N,34.707759
191,4,1,191-4-1,191-4,140,110,270,N,35.548593
191,4,2,191-4-2,191-4,140,110,270,N,34.409487
191,4,3,191-4-3,191-4,140,110,270,N,39.410201
191,4,4,191-4-4,191-4,140,110,270,N,44.209487
191,4,5,191-4-5,191-4,140,110,270,N,34.752725
192,1,6,192-1-6,192-1,200,110,270,N,36.155862
192,1,1,192-1-1,192-1,140,110,270,N,28.38351
192,1,2,192-1-2,192-1,140,110,270,N,24.9167142
192,1,3,192-1-3,192-1,140,110,270,N,20.784862
192,1,4,192-1-4,192-1,140,110,270,N,22.6526908
192,1,5,192-1-5,192-1,140,110,270,N,26.7774487
192,2,6,192-2-6,192-2,200,110,270,N,31.282139
192,2,1,192-2-1,192-2,140,110,270,N,23.66792
192,2,2,192-2-2,192-2,140,110,270,N,28.417075
192,2,3,192-2-3,192-2,140,110,270,N,33.228514
192,2,4,192-2-4,192-2,140,110,270,N,29.989746
192,2,5,192-2-5,192-2,140,110,270,N,25.287304
192,3,6,192-3-6,192-3,200,110,270,N,32.185257
192,3,1,192-3-1,192-3,140,110,270,N,26.532984
192,3,2,192-3-2,192-3,140,110,270,N,35.252744
192,3,3,192-3-3,192-3,140,110,270,N,31.45342
192,3,4,192-3-4,192-3,140,110,270,N,33.197372
192,3,5,192-3-5,192-3,140,110,270,N,29.725039
192,4,6,192-4-6,192-4,200,110,270,N,45.109187
192,4,1,192-4-1,192-4,140,110,270,N,36.59185
192,4,2,192-4-2,192-4,140,110,270,N,39.721621
192,4,3,192-4-3,192-4,140,110,270,N,40.998443
192,4,4,192-4-4,192-4,140,110,270,N,39.270062
192,4,5,192-4-5,192-4,140,110,270,N,52.256276
193,1,6,193-1-6,193-1,200,110,270,N,44.579773
193,1,1,193-1-1,193-1,140,110,270,N,51.602294
193,1,2,193-1-2,193-1,140,110,270,N,47.808173
193,1,3,193-1-3,193-1,140,110,270,N,32.185257
193,1,4,193-1-4,193-1,140,110,270,N,46.40158
193,1,5,193-1-5,193-1,140,110,270,N,45.809882
193,2,6,193-2-6,193-2,200,110,270,N,59.590217
193,2,1,193-2-1,193-2,140,110,270,N,53.190536
193,2,2,193-2-2,193-2,140,110,270,N,53.610953
193,2,3,193-2-3,193-2,140,110,270,N,48.005393
193,2,4,193-2-4,193-2,140,110,270,N,62.90684
193,2,5,193-2-5,193-2,140,110,270,N,58.297824
193,3,6,193-3-6,193-3,200,110,270,N,59.901637
193,3,1,193-3-1,193-3,140,110,270,N,44.128214
193,3,2,193-3-2,193-3,140,110,270,N,50.595382
193,3,3,193-3-3,193-3,140,110,270,N,54.716494
193,3,4,193-3-4,193-3,140,110,270,N,56.52273
193,3,5,193-3-5,193-3,140,110,270,N,56.382591
193,4,6,193-4-6,193-4,200,110,270,N,50.76146
193,4,1,193-4-1,193-4,140,110,270,N,47.740686
193,4,2,193-4-2,193-4,140,110,270,N,45.358361
193,4,3,193-4-3,193-4,140,110,270,N,49.780487
193,4,4,193-4-4,193-4,140,110,270,N,68.04527
193,4,5,193-4-5,193-4,140,110,270,N,62.019293
194,1,1,194-1-1,194-1,140,0,136,P,18.85245902
194,1,2,194-1-2,194-1,140,75,136,P,26.2295082
194,1,3,194-1-3,194-1,140,150,136,P,26.70309654
194,1,4,194-1-4,194-1,140,225,136,P,29.92714026
194,1,5,194-1-5,194-1,140,300,136,P,33.95264117
194,2,1,194-2-1,194-2,140,0,136,P,18.81602914
194,2,2,194-2-2,194-2,140,75,136,P,26.86703097
194,2,3,194-2-3,194-2,140,150,136,P,30.51001821
194,2,4,194-2-4,194-2,140,225,136,P,29.96357013
194,2,5,194-2-5,194-2,140,300,136,P,29.3442623
194,3,1,194-3-1,194-3,140,0,136,P,22.55009107
194,3,2,194-3-2,194-3,140,75,136,P,26.28415301
194,3,3,194-3-3,194-3,140,150,136,P,28.57923497
194,3,4,194-3-4,194-3,140,225,136,P,31.14754098
194,3,5,194-3-5,194-3,140,300,136,P,28.05100182
194,4,1,194-4-1,194-4,140,0,136,P,23.67941712
194,4,2,194-4-2,194-4,140,75,136,P,31.53005464
194,4,3,194-4-3,194-4,140,150,136,P,30.78324226
194,4,4,194-4-4,194-4,140,225,136,P,29.43533698
194,4,5,194-4-5,194-4,140,300,136,P,32.02185792
194,5,1,194-5-1,194-5,140,0,136,P,22.00364299
194,5,2,194-5-2,194-5,140,75,136,P,22.53187614
194,5,3,194-5-3,194-5,140,150,136,P,30.01821494
194,5,4,194-5-4,194-5,140,225,136,P,31.22040073
194,5,5,194-5-5,194-5,140,300,136,P,35.53734062
194,6,1,194-6-1,194-6,140,0,136,P,19.70856102
194,6,2,194-6-2,194-6,140,75,136,P,26.64845173
194,6,3,194-6-3,194-6,140,150,136,P,22.38615665
194,6,4,194-6-4,194-6,140,225,136,P,31.42076503
194,6,5,194-6-5,194-6,140,300,136,P,29.47176685
203,1,1,203-1-1,203-1,140,0,200,P,7.468123862
203,1,2,203-1-2,203-1,140,75,200,P,42.72540984
203,1,3,203-1-3,203-1,140,112.5,200,P,40.12978142
203,1,4,203-1-4,203-1,140,150,200,P,39.07103825
203,1,5,203-1-5,203-1,140,31,200,P,11.83970856
203,1,6,203-1-6,203-1,140,46,200,P,29.54234973
203,1,7,203-1-7,203-1,140,62,200,P,28.44945355
203,1,8,203-1-8,203-1,140,75,200,P,18.9435337
203,1,9,203-1-9,203-1,140,112.5,200,P,39.85655738
203,1,10,203-1-10,203-1,140,150,200,P,33.94808743
203,2,1,203-2-1,203-2,140,0,200,P,18.34016393
203,2,2,203-2-2,203-2,140,75,200,P,37.77322404
203,2,3,203-2-3,203-2,140,112.5,200,P,44.60382514
203,2,4,203-2-4,203-2,140,150,200,P,43.16939891
203,2,5,203-2-5,203-2,140,31,200,P,28.96174863
203,2,6,203-2-6,203-2,140,46,200,P,12.56830601
203,2,7,203-2-7,203-2,140,62,200,P,32.10382514
203,2,8,203-2-8,203-2,140,75,200,P,32.68442623
203,2,9,203-2-9,203-2,140,112.5,200,P,26.13843352
203,2,10,203-2-10,203-2,140,150,200,P,38.49043716
203,3,1,203-3-1,203-3,140,0,200,P,21.58469945
203,3,2,203-3-2,203-3,140,75,200,P,30.94262295
203,3,3,203-3-3,203-3,140,112.5,200,P,37.19262295
203,3,4,203-3-4,203-3,140,150,200,P,44.15983607
203,3,5,203-3-5,203-3,140,31,200,P,30.12295082
203,3,6,203-3-6,203-3,140,46,200,P,26.94672131
203,3,7,203-3-7,203-3,140,62,200,P,29.81557377
203,3,8,203-3-8,203-3,140,75,200,P,27.97131148
203,3,9,203-3-9,203-3,140,112.5,200,P,41.53005464
203,3,10,203-3-10,203-3,140,150,200,P,41.18852459
236,1,1,236-1-1,236-1,210,0,270,P,13.8579235
236,1,2,236-1-2,236-1,210,75,270,P,26.68852459
236,1,3,236-1-3,236-1,210,75,270,P,35.83606557
236,1,4,236-1-4,236-1,210,75,270,P,31.22404372
236,1,5,236-1-5,236-1,210,75,270,P,37.13661202
236,1,6,236-1-6,236-1,210,75,270,P,21.1147541
236,1,7,236-1-7,236-1,210,150,270,P,32.86338798
236,1,8,236-1-8,236-1,210,150,270,P,35.68306011
236,1,9,236-1-9,236-1,210,150,270,P,28.05464481
236,1,10,236-1-10,236-1,210,150,270,P,32.10928962
236,1,11,236-1-11,236-1,210,150,270,P,31.06010929
236,2,1,236-2-1,236-2,210,0,270,P,22.78688525
236,2,2,236-2-2,236-2,210,75,270,P,33.65027322
236,2,3,236-2-3,236-2,210,75,270,P,33.69398907
236,2,4,236-2-4,236-2,210,75,270,P,35.38797814
236,2,5,236-2-5,236-2,210,75,270,P,30.57923497
236,2,6,236-2-6,236-2,210,75,270,P,35.35519126
236,2,7,236-2-7,236-2,210,150,270,P,33.80327869
236,2,8,236-2-8,236-2,210,150,270,P,26.46994536
236,2,9,236-2-9,236-2,210,150,270,P,32.55737705
236,2,10,236-2-10,236-2,210,150,270,P,28.62295082
236,2,11,236-2-11,236-2,210,150,270,P,29.36612022
236,3,1,236-3-1,236-3,210,0,270,P,20.92896175
236,3,2,236-3-2,236-3,210,75,270,P,22.6010929
236,3,3,236-3-3,236-3,210,75,270,P,32.08743169
236,3,4,236-3-4,236-3,210,75,270,P,27.12568306
236,3,5,236-3-5,236-3,210,75,270,P,24.02185792
236,3,6,236-3-6,236-3,210,75,270,P,31.55191257
236,3,7,236-3-7,236-3,210,150,270,P,30.5136612
236,3,8,236-3-8,236-3,210,150,270,P,21.4863388
236,3,9,236-3-9,236-3,210,150,270,P,24.89617486
236,3,10,236-3-10,236-3,210,150,270,P,25.50819672
236,3,11,236-3-11,236-3,210,150,270,P,25.81420765
236,4,1,236-4-1,236-4,210,0,270,P,20.83060109
236,4,2,236-4-2,236-4,210,75,270,P,24.92896175
236,4,3,236-4-3,236-4,210,75,270,P,28.02185792
236,4,4,236-4-4,236-4,210,75,270,P,26.33879781
236,4,5,236-4-5,236-4,210,75,270,P,23.69398907
236,4,6,236-4-6,236-4,210,75,270,P,25.73770492
236,4,7,236-4-7,236-4,210,150,270,P,28.57923497
236,4,8,236-4-8,236-4,210,150,270,P,24.25136612
236,4,9,236-4-9,236-4,210,150,270,P,20.24043716
236,4,10,236-4-10,236-4,210,150,270,P,25.66120219
236,4,11,236-4-11,236-4,210,150,270,P,20.20765027
237,1,1,237-1-1,237-1,210,0,270,P,24.6557377
237,1,2,237-1-2,237-1,210,150,270,P,29.73770492
237,1,3,237-1-3,237-1,210,150,270,P,36.69945355
237,1,4,237-1-4,237-1,210,150,270,P,27.14754098
237,1,5,237-1-5,237-1,210,150,270,P,32.43715847
237,1,6,237-1-6,237-1,210,150,270,P,19.61748634
237,2,1,237-2-1,237-2,210,0,270,P,29.58469945
237,2,2,237-2-2,237-2,210,150,270,P,40.31693989
237,2,3,237-2-3,237-2,210,150,270,P,31.78142077
237,2,4,237-2-4,237-2,210,150,270,P,45.87978142
237,2,5,237-2-5,237-2,210,150,270,P,37.98907104
237,2,6,237-2-6,237-2,210,150,270,P,32.85245902
237,3,1,237-3-1,237-3,210,0,270,P,28.99453552
237,3,2,237-3-2,237-3,210,150,270,P,38.57923497
237,3,3,237-3-3,237-3,210,150,270,P,43.27868852
237,3,4,237-3-4,237-3,210,150,270,P,37.56284153
237,3,5,237-3-5,237-3,210,150,270,P,30.87431694
237,3,6,237-3-6,237-3,210,150,270,P,41.73770492
237,4,1,237-4-1,237-4,210,0,270,P,28.21857923
237,4,2,237-4-2,237-4,210,150,270,P,37.7704918
237,4,3,237-4-3,237-4,210,150,270,P,40.24043716
237,4,4,237-4-4,237-4,210,150,270,P,32.48087432
237,4,5,237-4-5,237-4,210,150,270,P,32.5136612
237,4,6,237-4-6,237-4,210,150,270,P,27.51912568
239,1,1,239-1-1,239-1,190,0,270,P,17.66120219
239,1,2,239-1-2,239-1,190,50,270,P,25.84699454
239,1,3,239-1-3,239-1,190,100,270,P,24.31693989
239,1,4,239-1-4,239-1,190,150,270,P,29.81420765
239,1,5,239-1-5,239-1,190,50,270,P,26.6010929
239,1,6,239-1-6,239-1,190,100,270,P,25.4863388
239,1,7,239-1-7,239-1,190,150,270,P,17.37704918
239,1,8,239-1-8,239-1,190,50,270,P,25.86885246
239,1,9,239-1-9,239-1,190,100,270,P,28.16393443
239,1,10,239-1-10,239-1,190,150,270,P,21.94535519
239,2,1,239-2-1,239-2,190,0,270,P,30.19672131
239,2,2,239-2-2,239-2,190,50,270,P,26.41530055
239,2,3,239-2-3,239-2,190,100,270,P,17.53005464
239,2,4,239-2-4,239-2,190,150,270,P,26.79781421
239,2,5,239-2-5,239-2,190,50,270,P,24.80874317
239,2,6,239-2-6,239-2,190,100,270,P,20.79781421
239,2,7,239-2-7,239-2,190,150,270,P,26.5136612
239,2,8,239-2-8,239-2,190,50,270,P,22.09836066
239,2,9,239-2-9,239-2,190,100,270,P,25.30054645
239,2,10,239-2-10,239-2,190,150,270,P,28
239,3,1,239-3-1,239-3,190,0,270,P,25.95628415
239,3,2,239-3-2,239-3,190,50,270,P,23.19125683
239,3,3,239-3-3,239-3,190,100,270,P,27.3989071
239,3,4,239-3-4,239-3,190,150,270,P,29.97814208
239,3,5,239-3-5,239-3,190,50,270,P,28.45901639
239,3,6,239-3-6,239-3,190,100,270,P,25.55191257
239,3,7,239-3-7,239-3,190,150,270,P,21.95628415
239,3,8,239-3-8,239-3,190,50,270,P,22.12021858
239,3,9,239-3-9,239-3,190,100,270,P,20.92896175
239,3,10,239-3-10,239-3,190,150,270,P,24.71038251
240,1,1,240-1-1,240-1,145,0,100,P,27.19125683
240,1,2,240-1-2,240-1,145,30,100,P,26.79781421
240,1,3,240-1-3,240-1,145,60,100,P,42.84153005
240,1,4,240-1-4,240-1,145,90,100,P,41.28961749
240,1,5,240-1-5,240-1,145,30,100,P,35.44262295
240,1,6,240-1-6,240-1,145,60,100,P,34.7431694
240,1,7,240-1-7,240-1,145,90,100,P,38.20765027
240,1,8,240-1-8,240-1,145,30,100,P,44.43715847
240,1,9,240-1-9,240-1,145,60,100,P,38.62295082
240,1,10,240-1-10,240-1,145,90,100,P,38.40437158
240,2,1,240-2-1,240-2,145,0,100,P,32.19672131
240,2,2,240-2-2,240-2,145,30,100,P,26.63387978
240,2,3,240-2-3,240-2,145,60,100,P,35.89071038
240,2,4,240-2-4,240-2,145,90,100,P,33.58469945
240,2,5,240-2-5,240-2,145,30,100,P,31.33333333
240,2,6,240-2-6,240-2,145,60,100,P,24.79781421
240,2,7,240-2-7,240-2,145,90,100,P,33.10382514
240,2,8,240-2-8,240-2,145,30,100,P,29.40983607
240,2,9,240-2-9,240-2,145,60,100,P,36.96174863
240,2,10,240-2-10,240-2,145,90,100,P,40.10928962
240,3,1,240-3-1,240-3,145,0,100,P,24.59016393
240,3,2,240-3-2,240-3,145,30,100,P,36.04371585
240,3,3,240-3-3,240-3,145,60,100,P,29.68306011
240,3,4,240-3-4,240-3,145,90,100,P,33.72677596
240,3,5,240-3-5,240-3,145,30,100,P,37.57377049
240,3,6,240-3-6,240-3,145,60,100,P,37.87978142
240,3,7,240-3-7,240-3,145,90,100,P,38.25136612
240,3,8,240-3-8,240-3,145,30,100,P,35.36612022
240,3,9,240-3-9,240-3,145,60,100,P,40.24043716
240,3,10,240-3-10,240-3,145,90,100,P,45.69398907
241,1,1,241-1-1,241-1,150,0,80,P,7.901639344
241,1,2,241-1-2,241-1,150,50,80,P,12.95081967
241,1,3,241-1-3,241-1,150,100,80,P,14.8852459
241,1,4,241-1-4,241-1,150,150,80,P,21.55191257
241,1,5,241-1-5,241-1,150,50,80,P,11.26775956
241,1,6,241-1-6,241-1,150,100,80,P,17.47540984
241,1,7,241-1-7,241-1,150,150,80,P,17.70491803
241,1,8,241-1-8,241-1,150,50,80,P,11.3442623
241,1,9,241-1-9,241-1,150,100,80,P,20.31693989
241,1,10,241-1-10,241-1,150,150,80,P,22.41530055
241,2,1,241-2-1,241-2,150,0,80,P,8.754098361
241,2,2,241-2-2,241-2,150,50,80,P,12.77595628
241,2,3,241-2-3,241-2,150,100,80,P,14.67759563
241,2,4,241-2-4,241-2,150,150,80,P,16.49180328
241,2,5,241-2-5,241-2,150,50,80,P,13.26775956
241,2,6,241-2-6,241-2,150,100,80,P,16.43715847
241,2,7,241-2-7,241-2,150,150,80,P,21.40983607
241,2,8,241-2-8,241-2,150,50,80,P,14.84153005
241,2,9,241-2-9,241-2,150,100,80,P,15.95628415
241,2,10,241-2-10,241-2,150,150,80,P,18.24043716
241,3,1,241-3-1,241-3,150,0,80,P,31.12568306
241,3,2,241-3-2,241-3,150,50,80,P,24.09836066
241,3,3,241-3-3,241-3,150,100,80,P,25.58469945
241,3,4,241-3-4,241-3,150,150,80,P,31.37704918
241,3,5,241-3-5,241-3,150,50,80,P,29.50819672
241,3,6,241-3-6,241-3,150,100,80,P,32.77595628
241,3,7,241-3-7,241-3,150,150,80,P,32.78688525
241,3,8,241-3-8,241-3,150,50,80,P,31.31147541
241,3,9,241-3-9,241-3,150,100,80,P,19.6284153
241,3,10,241-3-10,241-3,150,150,80,P,28.69945355
243,1,1,243-1-1,243-1,190,0,270,P,42.84198286
243,1,2,243-1-2,243-1,190,50,270,P,37.55353643
243,1,3,243-1-3,243-1,190,100,270,P,39.50191143
243,1,4,243-1-4,243-1,190,150,270,P,43.71040143
243,1,5,243-1-5,243-1,190,50,270,P,43.69926786
243,1,6,243-1-6,243-1,190,100,270,P,35.33795571
243,1,7,243-1-7,243-1,190,150,270,P,40.49279929
243,1,8,243-1-8,243-1,190,200,270,P,41.33895071
243,1,9,243-1-9,243-1,190,250,270,P,33.06670714
243,1,10,243-1-10,243-1,190,300,270,P,40.604135
243,2,1,243-2-1,243-2,190,0,270,P,35.90576786
243,2,2,243-2-2,243-2,190,50,270,P,34.81467786
243,2,3,243-2-3,243-2,190,100,270,P,48.92091286
243,2,4,243-2-4,243-2,190,150,270,P,48.64257357
