NtotDose,PtotDose,KtotDose,Prediction,benefit,K
149.99826238600605,50.009805279851236,63.79280466353521,33.5259557201569,8089.066705171001,52.94802787073422
149.99826238600605,50.009805279851236,122.86620459053665,33.535606475834925,8038.313334156204,101.97894981014542
149.99826238600605,50.009805279851236,72.72713701240718,33.528869134455434,8081.754159631648,60.36352372029796
149.99826238600605,50.009805279851236,213.84887164458632,33.53704736061619,7956.789155002876,177.49456346500665
149.99826238600605,50.009805279851236,81.2500353786163,33.53093654897314,8074.6004047314855,67.43752936425153
149.99826238600605,50.009805279851236,22.45787566062063,33.491877143078504,8117.748497004024,18.640036798315123
149.99826238600605,50.009805279851236,203.347951406613,33.537017741481684,7966.232578433426,168.77879966748878
149.99826238600605,50.009805279851236,60.617292299866676,33.52468881560452,8091.6079401602055,50.31235260888934
149.99826238600605,50.009805279851236,125.16268104081973,33.535719457429515,8036.274750749597,103.88502526388038
149.99826238600605,50.009805279851236,81.01580914808437,33.530887341609066,8074.7989064979465,67.24312159291003
149.99826238600605,50.009805279851236,40.569074684754014,33.512614814953345,8106.6328358510145,33.67233198834583
149.99826238600605,50.009805279851236,241.9263023766689,33.53708992140344,7931.530107540815,200.7988309726352
149.99826238600605,50.009805279851236,248.41252504847944,33.53709520781395,7925.693828738811,206.18239579023793
149.99826238600605,50.009805279851236,129.8939161351882,33.53592628342961,8032.068345664689,107.8119503922062
149.99826238600605,50.009805279851236,164.5316234207712,33.53674828474335,8001.0999094361,136.5612474392401
149.99826238600605,50.009805279851236,216.81361726950854,33.537053986224905,7954.122540342625,179.9553023336921
149.99826238600605,50.009805279851236,192.12812738260254,33.53697199559286,7976.318983582829,159.4663457275601
149.99826238600605,50.009805279851236,211.02756256004795,33.53704040696802,7959.326594766917,175.1528769248398
149.99826238600605,50.009805279851236,65.44850172940642,33.52656418862706,8087.728694929256,54.322256435407326
149.99826238600605,50.009805279851236,151.23250207398087,33.53653872340618,8013.016728313918,125.52297672140412
149.99826238600605,50.009805279851236,157.93055144604295,33.536656006961344,8007.017804767853,131.08235770021565
149.99826238600605,50.009805279851236,82.88538252236322,33.53126944849507,8073.211817182597,68.79486749356147
149.99826238600605,50.009805279851236,177.025584038347,33.536875377251846,7989.887118007406,146.93123475182801
149.99826238600605,50.009805279851236,139.01396951405331,33.53624254669034,8023.9393634388925,115.38159469666425
149.99826238600605,50.009805279851236,51.13664141390473,33.519984740746516,8098.96450724307,42.44341237354092
149.99826238600605,50.009805279851236,163.4247077163309,33.53673421376501,8002.09261582551,135.64250740455464
149.99826238600605,50.009805279851236,203.67825002176687,33.53701884237829,7965.935584903938,169.0529475180665
149.99826238600605,50.009805279851236,12.823112250771374,33.47442729990027,8122.05732327833,10.64318316814024
149.99826238600605,50.009805279851236,171.22177442070097,33.53682296775885,7995.097444290039,142.1140727691818
149.99826238600605,50.009805279851236,204.7854001284577,33.53702244402302,7964.9400502191,169.9718821066199
149.99826238600605,50.009805279851236,154.92759452899918,33.536606697853955,8009.708138716345,128.58990345906932
149.99826238600605,50.009805279851236,128.51282733026892,33.53586929375607,8033.297078170732,106.6656466841232
149.99826238600605,50.009805279851236,243.9535146113485,33.53709169994963,7929.706061166149,202.48141712741926
149.99826238600605,50.009805279851236,226.37112776283175,33.53707133331035,7945.525117669995,187.88803604315035
149.99826238600605,50.009805279851236,215.66333912778646,33.53705149423778,7955.157167673393,179.00057147606276
149.99826238600605,50.009805279851236,61.682411178480834,33.52512902450516,8090.759385394615,51.19640127813909
149.99826238600605,50.009805279851236,47.41531697800383,33.51768423697901,8101.738573293505,39.35471309174318
149.99826238600605,50.009805279851236,160.34861048683524,33.53669222476755,8004.850606082691,133.08934670407325
149.99826238600605,50.009805279851236,23.977175587788224,33.494145490818376,8116.94821400454,19.901055737864226
149.99826238600605,50.009805279851236,36.785627307835966,33.509266149624324,8109.200772157985,30.532070665503852
149.99826238600605,50.009805279851236,89.42535048117861,33.53243090451079,8067.616210023592,74.22304089937825
149.99826238600605,50.009805279851236,2.4435254745185375,33.44802808218557,8124.799146948282,2.028126143850386
149.99826238600605,50.009805279851236,217.24275860469788,33.53705489134718,7953.736539421523,180.31148964189924
149.99826238600605,50.009805279851236,1.0181560064665973,33.44362312491794,8124.980740152621,0.8450694853672758
149.99826238600605,50.009805279851236,11.543603672180325,33.47165175147035,8122.51499389158,9.58119104790967
149.99826238600605,50.009805279851236,95.36169085185975,33.53328412257738,8062.486808206628,79.15020340704359
149.99826238600605,50.009805279851236,239.60347851971164,33.53708772763023,7933.620100568773,198.87088717136066
149.99826238600605,50.009805279851236,203.66405515233055,33.53701879531906,7965.948348521622,169.04116577643435
149.99826238600605,50.009805279851236,132.81606935197487,33.536038427496884,8029.466443786399,110.23733756213915
149.99826238600605,50.009805279851236,205.35138255218044,33.53702423371019,7964.431113459541,170.44164751830976
149.99826238600605,50.009805279851236,4.020929976832122,33.452661371780636,8124.537805294965,3.337371880770661
149.99826238600605,50.009805279851236,73.45230737701058,33.52906917439569,8081.151516288568,60.965415122918785
149.99826238600605,50.009805279851236,126.23450008686632,33.53576925599438,8035.322563249372,104.77463507209904
149.99826238600605,50.009805279851236,183.54214844293892,33.536923164742426,7984.034156915917,152.3399832076393
149.99826238600605,50.009805279851236,210.67291992949322,33.53703948494643,7959.645542629021,174.85852354147937
149.99826238600605,50.009805279851236,150.3022582619451,33.536520228213796,8013.849323946655,124.75087435741443
149.99826238600605,50.009805279851236,30.78038978856057,33.50298651013263,8113.035576052409,25.547723524505273
149.99826238600605,50.009805279851236,40.39041989017278,33.512466153322606,8106.7564597584515,33.52404850884341
149.99826238600605,50.009805279851236,245.45782495988533,33.5370929430328,7928.35249262326,203.72999471670482
149.99826238600605,50.009805279851236,117.7846189821139,33.53532293411933,8042.815875774886,97.76123375515454
149.99826238600605,50.009805279851236,76.5915671363473,33.52988066765333,8078.529055819576,63.571000723168254
149.99826238600605,50.009805279851236,62.26822320604697,33.52536445593336,8090.291012426853,51.682625261018984
149.99826238600605,50.009805279851236,137.0615932974033,33.53618280592219,8025.68156684184,113.76112243684474
149.99826238600605,50.009805279851236,207.06416893517599,33.53702944538561,7962.890908633701,171.86326021619607
149.99826238600605,50.009805279851236,129.53303253743798,33.53591164805078,8032.389482057957,107.51241700607352
149.99826238600605,50.009805279851236,101.86225798679516,33.53404130036582,8056.825592232295,84.54567412903998
149.99826238600605,50.009805279851236,56.972292077261955,33.52305636278869,8094.4803271565925,47.28700242412742
149.99826238600605,50.009805279851236,29.778808820992708,33.501809229806696,8113.6426788417375,24.716411321423948
149.99826238600605,50.009805279851236,148.3266248833388,33.53647896183442,8015.617077392557,123.11109865317121
149.99826238600605,50.009805279851236,21.23615104937926,33.48996651831696,8118.370392963756,17.626005370984785
149.99826238600605,50.009805279851236,97.38021821249276,33.53353731044167,8060.733430548131,80.825581116369
149.99826238600605,50.009805279851236,165.87151866406202,33.53676462664846,7999.898089193417,137.67336049117148
149.99826238600605,50.009805279851236,78.14067148137838,33.530250422054216,8077.22730050927,64.85675732954405
149.99826238600605,50.009805279851236,213.67732086218894,33.53704695649802,7956.94344967749,177.35217631561682
149.99826238600605,50.009805279851236,120.89196569286287,33.53550207198397,8040.064048201371,100.34033152507618
149.99826238600605,50.009805279851236,54.861523618455976,33.522014720140376,8096.1196081074395,45.53506460331846
149.99826238600605,50.009805279851236,87.40128442877904,33.532098514821904,8069.354772048531,72.5430660758866
149.99826238600605,50.009805279851236,103.6191446473822,33.53421891007166,8055.2887966642265,86.00389005732723
149.99826238600605,50.009805279851236,122.42878065444529,33.53558394157382,8038.701382133409,101.61588794318959
149.99826238600605,50.009805279851236,113.83873294107616,33.53506653148012,8046.303072552018,94.48614834109321
149.99826238600605,50.009805279851236,23.936088662594557,33.49408566982553,8116.970236989004,19.866953589953482
149.99826238600605,50.009805279851236,66.43553037429228,33.5269110214093,8086.927077344417,55.141490210662596
149.99826238600605,50.009805279851236,56.33667664369568,33.522750488652214,8094.975912512684,46.759441614267416
149.99826238600605,50.009805279851236,163.15431572729722,33.53673069568211,8002.335089094917,135.4180820536567
149.99826238600605,50.009805279851236,234.44801871664822,33.53708219585042,7938.258631446577,194.59185553481802
149.99826238600605,50.009805279851236,187.0565073331818,33.53694488008586,7980.876662750557,155.2569010865409
149.99826238600605,50.009805279851236,127.97384755685925,33.535846320082605,8033.776416548435,106.21829347219318
149.99826238600605,50.009805279851236,146.08746039448306,33.53642872901173,8017.619767226855,121.25259212742094
149.99826238600605,50.009805279851236,239.41660771379247,33.53708754352854,7933.7882382686785,198.71578440244775
149.99826238600605,50.009805279851236,128.38362506590784,33.53586382473487,8033.411992953355,106.5584088047035
149.99826238600605,50.009805279851236,9.90667357109487,33.4679209688062,8123.05553531652,8.222539064008743
149.99826238600605,50.009805279851236,96.20281273964792,33.533391732915,8061.756701092023,79.84833457390778
149.99826238600605,50.009805279851236,179.9946595565416,33.536898460733426,7987.220720911426,149.39556743192952
149.99826238600605,50.009805279851236,174.9237904441543,33.53685757554885,7991.77428181643,145.18674606864806
149.99826238600605,50.009805279851236,8.75053770141676,33.46515857022604,8123.40545795419,7.262946292175911
149.99826238600605,50.009805279851236,216.71589382458478,33.53705377826686,7954.210439453545,179.87419187440537
149.99826238600605,50.009805279851236,229.9435937893577,33.53707650563157,7942.311191326426,190.85318284516688
149.99826238600605,50.009805279851236,72.368010180071,33.528768235101055,8082.052148942155,60.06544844945893
149.99826238600605,50.009805279851236,220.82149621564895,33.5370619485305,7950.517439867497,183.28184185898863
149.99826238600605,50.009805279851236,141.0095685860142,33.53629966263422,8022.157603260099,117.0379419263918
149.99826238600605,50.009805279851236,92.10330079076812,33.53283708441518,8065.30759972106,76.44573965633754
149.99826238600605,50.009805279851236,8.536461275070906,33.46463509784675,8123.467258643081,7.085262858308852
149.99826238600605,50.009805279851236,228.70760364457965,33.53707478645359,7943.423152662232,189.8273110250011
149.99826238600605,50.009805279851236,128.15267767291516,33.5358539891262,8033.617386704884,106.36672246851958
149.99826238600605,50.009805279851236,17.982113524340093,33.48447464464045,8119.926058317164,14.925154225202277
149.99826238600605,50.009805279851236,47.35520330723375,33.5176446443967,8101.782777451621,39.30481874500401
149.99826238600605,50.009805279851236,58.9858882012777,33.5239830188512,8092.899754660606,48.95828720706049
149.99826238600605,50.009805279851236,14.963428548071533,33.478809588676924,8121.2266108049225,12.419645694899373
149.99826238600605,50.009805279851236,107.21404262585565,33.534551007511695,8052.136412843611,88.9876553794602
149.99826238600605,50.009805279851236,0.35449257120490074,33.44149847019488,8125.046873563591,0.2942288341000676
149.99826238600605,50.009805279851236,221.88290086342022,33.537063882387876,7949.562659148847,184.16280771663878
149.99826238600605,50.009805279851236,212.05643547000363,33.537043020087005,7958.401262427704,176.00684144010302
149.99826238600605,50.009805279851236,57.02490487601608,33.52308138762993,8094.439231848024,47.33067104709335
149.99826238600605,50.009805279851236,22.152884164825082,33.49140755110852,8117.905591357745,18.386893856804818
149.99826238600605,50.009805279851236,62.18664790503681,33.52533195090507,8090.356303940691,51.61491776118055
149.99826238600605,50.009805279851236,232.80432220781222,33.53708021927459,7939.737464160573,193.22758743248414
149.99826238600605,50.009805279851236,203.9724399219267,33.537019812610374,7965.671056551815,169.29712513519917
149.99826238600605,50.009805279851236,11.278208869043738,33.4710608376576,8122.606120761218,9.360913361306302
149.99826238600605,50.009805279851236,102.79871959937736,33.53413728442591,8056.006772795994,85.32293726748321
149.99826238600605,50.009805279851236,73.3995241462253,33.529054779179795,8081.195422392302,60.921605041367
149.99826238600605,50.009805279851236,218.02106208633631,33.537056499721416,7953.036468381608,180.95748153165914
