,NtotDose,PtotDose,KtotDose,K,yield_knn,yield_rf,yield_nn,yield_gp,cost,gp_revenue,gp_benefit
79,0.24120523519998266,-1.442681982076399,79.0,65.57,30.490117281748688,24.543320711038042,29.1281982210034,29.21093046960311,71.10000000000001,7302.732617400778,7231.632617400777
80,0.24120523519998266,-1.442681982076399,80.0,66.39999999999999,30.49556214405219,24.543320711038042,29.143896251223495,29.22880143247638,72.0,7307.200358119095,7235.200358119095
81,0.24120523519998266,-1.442681982076399,81.0,67.22999999999999,30.50100236190457,24.543320711038042,29.15904128542478,29.246564626158023,72.9,7311.641156539506,7238.741156539506
82,0.24120523519998266,-1.442681982076399,82.0,68.06,31.678329077055203,24.543320711038042,29.1736270966843,29.26421667755109,73.8,7316.054169387772,7242.254169387772
83,0.24120523519998266,-1.442681982076399,83.0,68.89,31.683410827031263,24.543320711038042,29.18764750696827,29.28175429273817,74.7,7320.438573184542,7245.7385731845425
84,0.24120523519998266,-1.442681982076399,84.0,69.72,31.68849195650414,24.543320711038042,29.201096392399112,29.299174258054045,75.60000000000001,7324.793564513511,7249.193564513511
85,0.24120523519998266,-1.442681982076399,85.0,70.55,31.69357197082874,24.543320711038042,29.213967688656716,29.31647344111863,76.5,7329.118360279658,7252.618360279658
86,0.24120523519998266,-1.442681982076399,86.0,71.38,31.698650379185093,24.543320711038042,29.226255396512833,29.333648791830058,77.4,7333.412197957515,7256.012197957515
87,0.24120523519998266,-1.442681982076399,87.0,72.21,31.703726694671882,24.543320711038042,29.237953587498072,29.35069734331714,78.3,7337.674335829285,7259.374335829285
88,0.24120523519998266,-1.442681982076399,88.0,73.03999999999999,31.708800434397045,24.543320711038042,29.249056409699726,29.367616212851328,79.2,7341.904053212832,7262.704053212832
89,0.24120523519998266,-1.442681982076399,89.0,73.86999999999999,31.713871119565475,24.543320711038042,29.259558093689282,29.384402602716914,80.10000000000001,7346.100650679228,7266.000650679228
90,0.24120523519998266,-1.442681982076399,90.0,74.7,31.718938275563932,24.543320711038042,29.269452958577652,29.401053801040064,81.0,7350.263450260016,7269.263450260016
91,0.24120523519998266,-1.442681982076399,91.0,75.53,31.724001432043075,24.529545566146737,29.278735418195815,29.41756718257552,81.9,7354.39179564388,7272.49179564388
92,0.24120523519998266,-1.442681982076399,92.0,76.36,31.729060122996724,24.529545566146737,29.287399987398658,29.433940209451166,82.8,7358.485052362791,7275.685052362791
93,0.24120523519998266,-1.442681982076399,93.0,77.19,31.734113886838415,24.529545566146737,29.295441288489044,29.450170431869918,83.7,7362.542607967479,7278.842607967479
94,0.24120523519998266,-1.442681982076399,94.0,78.02,31.739162266475176,24.529545566146737,29.302854057758836,29.46625548876871,84.60000000000001,7366.563872192178,7281.963872192177
95,0.24120523519998266,-1.442681982076399,95.0,78.85,31.744204809378672,24.529545566146737,29.30963315214364,29.482193108434267,85.5,7370.548277108566,7285.048277108566
96,0.24120523519998266,-1.442681982076399,96.0,79.67999999999999,31.636517022831953,24.529545566146737,29.31577355598708,29.49798110907542,86.4,7374.495277268855,7288.095277268855
97,0.24120523519998266,-1.442681982076399,97.0,80.50999999999999,31.641713451518296,24.529545566146737,29.321270387910424,29.513617399352096,87.3,7378.404349838024,7291.104349838024
