,ID,NoEssai,NoBloc,ID_bl,NoTraitement,test_type,obsv,pred
3032,15007-2-4,15007,2,15007-2,4,N,1.571957,1.093292
3033,15007-2-6,15007,2,15007-2,6,N,1.354069,1.136655
3034,15007-3-1,15007,3,15007-3,1,N,0.928521,1.074827
3035,15007-3-2,15007,3,15007-3,2,N,1.274353,1.074827
3036,15007-3-3,15007,3,15007-3,3,N,1.639377,1.09518
3037,15007-3-4,15007,3,15007-3,4,N,0.833336,1.093292
3038,15007-3-5,15007,3,15007-3,5,N,1.497405,1.136655
3039,15007-3-6,15007,3,15007-3,6,N,1.630053,1.136655
3040,15008-2-1,15008,2,15008-2,1,N,-0.41987,-0.732395
3041,15008-2-2,15008,2,15008-2,2,N,-0.29446,-0.763881
3042,15008-2-3,15008,2,15008-2,3,N,-1.003716,-0.789738
3043,15008-2-4,15008,2,15008-2,4,N,-0.033164,-0.879322
3044,15008-2-5,15008,2,15008-2,5,N,-0.330331,-0.883287
3045,15008-2-6,15008,2,15008-2,6,N,-0.17983,-0.883287
3046,15009-1-1,15009,1,15009-1,1,N,0.458547,0.69606
3047,15009-1-2,15009,1,15009-1,2,N,0.27216,0.691317
3048,15009-1-3,15009,1,15009-1,3,N,0.303844,0.691317
3049,15009-1-4,15009,1,15009-1,4,N,0.708904,0.623538
3050,15009-1-5,15009,1,15009-1,5,N,0.41824,0.531025
3051,15009-1-6,15009,1,15009-1,6,N,0.128347,0.531025
3052,15009-2-1,15009,2,15009-2,1,N,0.61662,0.69606
3053,15009-2-2,15009,2,15009-2,2,N,0.382828,0.691317
3054,15009-2-3,15009,2,15009-2,3,N,0.785542,0.691317
3055,15009-2-5,15009,2,15009-2,5,N,0.580969,0.531025
3056,15009-2-6,15009,2,15009-2,6,N,0.262104,0.531025
3057,15009-3-2,15009,3,15009-3,2,N,0.676014,0.691317
3058,15009-3-3,15009,3,15009-3,3,N,0.808208,0.691317
3059,15009-3-4,15009,3,15009-3,4,N,-0.198485,0.623538
3060,15009-3-5,15009,3,15009-3,5,N,0.516886,0.531025
3061,15009-3-6,15009,3,15009-3,6,N,0.581299,0.531025
3062,15010-2-1,15010,2,15010-2,1,P,0.217316,-0.151786
3063,15010-2-2,15010,2,15010-2,2,P,-0.121182,-0.151786
3064,15010-2-3,15010,2,15010-2,3,P,-0.256539,-0.143182
3065,15010-2-4,15010,2,15010-2,4,P,0.044008,-0.143182
3066,15010-2-5,15010,2,15010-2,5,P,0.019969,-0.152714
3067,15010-2-6,15010,2,15010-2,6,P,0.016451,-0.152714
3068,15010-3-1,15010,3,15010-3,1,P,-0.199895,-0.151786
3069,15010-3-2,15010,3,15010-3,2,P,-0.287196,-0.151786
3070,15010-3-3,15010,3,15010-3,3,P,0.353336,-0.143182
3071,15010-3-4,15010,3,15010-3,4,P,-0.07905,-0.143182
3072,15010-3-5,15010,3,15010-3,5,P,0.223112,-0.152714
3073,15010-3-6,15010,3,15010-3,6,P,-0.140529,-0.152714
3074,15011-3-1,15011,3,15011-3,1,K,-0.435873,-0.159126
3075,15011-3-2,15011,3,15011-3,2,K,-0.902512,-0.159126
3076,15011-3-3,15011,3,15011-3,3,K,-0.418738,-0.159126
3077,15011-3-4,15011,3,15011-3,4,K,-0.309375,-0.159126
3078,15011-3-5,15011,3,15011-3,5,K,-0.179748,-0.159126
3079,15011-3-6,15011,3,15011-3,6,K,-0.363036,-0.159126
3080,15012-2-1,15012,2,15012-2,1,N,-1.1906,-0.758035
3081,15012-2-2,15012,2,15012-2,2,N,-0.41944,-0.758035
3082,15012-2-3,15012,2,15012-2,3,N,0.026511,-0.758035
3083,15012-2-4,15012,2,15012-2,4,N,-0.35052,-0.758035
3084,15012-2-5,15012,2,15012-2,5,N,-1.757325,-0.811545
3085,15012-3-1,15012,3,15012-3,1,N,0.444627,-0.758035
3086,15012-3-2,15012,3,15012-3,2,N,-0.676059,-0.758035
3087,15012-3-3,15012,3,15012-3,3,N,0.060646,-0.758035
3088,15012-3-4,15012,3,15012-3,4,N,-0.334569,-0.758035
3089,15012-3-5,15012,3,15012-3,5,N,-0.409911,-0.811545
3090,15013-2-1,15013,2,15013-2,1,K,-2.207297,-0.89761
3091,15013-2-2,15013,2,15013-2,2,K,-0.939053,-0.89761
3092,15013-2-3,15013,2,15013-2,3,K,-1.797892,-0.811545
3093,15013-2-4,15013,2,15013-2,4,K,-0.948763,-0.811545
3094,15013-2-5,15013,2,15013-2,5,K,-1.063153,-0.811545
3095,15013-3-1,15013,3,15013-3,1,K,-1.802935,-0.89761
3096,15013-3-2,15013,3,15013-3,2,K,-1.930361,-0.89761
3097,15013-3-3,15013,3,15013-3,3,K,-0.871756,-0.811545
3098,15013-3-4,15013,3,15013-3,4,K,-0.88674,-0.811545
3099,15013-3-5,15013,3,15013-3,5,K,0.444627,-0.811545
3100,15016-1-1,15016,1,15016-1,1,K,-1.269103,-0.907016
3101,15016-1-2,15016,1,15016-1,2,K,-1.510929,-0.883513
3102,15016-1-3,15016,1,15016-1,3,K,-0.948375,-0.890646
3103,15016-1-4,15016,1,15016-1,4,K,-2.279365,-0.890646
3104,15016-1-5,15016,1,15016-1,5,K,-1.576735,-0.890646
3105,15016-1-6,15016,1,15016-1,6,K,-0.872164,-0.94855
3106,15016-1-7,15016,1,15016-1,7,K,-1.990984,-0.94855
3107,15016-1-8,15016,1,15016-1,8,K,-0.562623,-0.94855
3108,15016-3-1,15016,3,15016-3,1,K,-1.062589,-0.907016
3109,15016-3-2,15016,3,15016-3,2,K,-0.93621,-0.883513
3110,15016-3-3,15016,3,15016-3,3,K,-0.904882,-0.890646
3111,15016-3-4,15016,3,15016-3,4,K,-1.027172,-0.890646
3112,15016-3-5,15016,3,15016-3,5,K,0.444627,-0.890646
3113,15016-3-6,15016,3,15016-3,6,K,-0.902299,-0.94855
3114,15016-3-7,15016,3,15016-3,7,K,-1.552579,-0.94855
3115,15016-3-8,15016,3,15016-3,8,K,-0.355786,-0.94855
3116,15017-2-1,15017,2,15017-2,1,P,1.859371,0.438844
3117,15017-2-2,15017,2,15017-2,2,P,0.585813,0.35278
3118,15017-2-3,15017,2,15017-2,3,P,0.67057,0.397653
3119,15017-2-4,15017,2,15017-2,4,P,1.887135,0.489722
3120,15017-2-5,15017,2,15017-2,5,P,0.581693,0.535761
3121,15017-2-6,15017,2,15017-2,6,P,0.826263,0.525643
3122,15017-3-1,15017,3,15017-3,1,P,0.126866,0.438844
3123,15017-3-2,15017,3,15017-3,2,P,0.289909,0.35278
3124,15017-3-3,15017,3,15017-3,3,P,1.281975,0.397653
3125,15017-3-4,15017,3,15017-3,4,P,0.611799,0.489722
3126,15017-3-5,15017,3,15017-3,5,P,0.439512,0.535761
3127,15017-3-6,15017,3,15017-3,6,P,0.425937,0.525643
3128,15019-1-1,15019,1,15019-1,1,K,1.623336,0.802831
3129,15019-1-2,15019,1,15019-1,2,K,1.509974,0.802831
3130,15019-1-3,15019,1,15019-1,3,K,1.565519,0.802831
3131,15019-1-4,15019,1,15019-1,4,K,1.561317,0.624457
3132,15019-1-5,15019,1,15019-1,5,K,1.698619,0.759232
3133,15019-1-6,15019,1,15019-1,6,K,1.844295,0.802831
3134,15019-2-1,15019,2,15019-2,1,K,1.483845,0.802831
3135,15019-2-2,15019,2,15019-2,2,K,1.209354,0.802831
3136,15019-2-3,15019,2,15019-2,3,K,1.568136,0.802831
3137,15019-2-4,15019,2,15019-2,4,K,1.777843,0.602716
3138,15019-2-5,15019,2,15019-2,5,K,1.964817,1.133099
3139,15019-2-6,15019,2,15019-2,6,K,1.46893,0.802831
3140,15020-2-1,15020,2,15020-2,1,K,-0.834183,-0.162235
3141,15020-2-2,15020,2,15020-2,2,K,0.086726,0.002343
3142,15020-2-3,15020,2,15020-2,3,K,0.191331,0.077446
3143,15020-2-4,15020,2,15020-2,4,K,0.210634,0.070626
3144,15020-2-5,15020,2,15020-2,5,K,0.541094,0.076775
3145,15020-2-6,15020,2,15020-2,6,K,0.276238,0.077446
3146,15020-3-1,15020,3,15020-3,1,K,0.391066,-0.190003
3147,15020-3-2,15020,3,15020-3,2,K,0.282805,-0.061659
3148,15020-3-3,15020,3,15020-3,3,K,0.178542,0.059684
3149,15020-3-4,15020,3,15020-3,4,K,-0.158967,0.070626
3150,15020-3-5,15020,3,15020-3,5,K,-0.131048,0.076775
3151,15020-3-6,15020,3,15020-3,6,K,-0.271287,0.059684
3152,15024-1-1,15024,1,15024-1,1,K,1.105769,0.958906
3153,15024-1-2,15024,1,15024-1,2,K,1.386225,0.958906
3154,15024-1-3,15024,1,15024-1,3,K,1.003906,0.958906
3155,15024-1-4,15024,1,15024-1,4,K,1.383118,0.958906
3156,15024-1-5,15024,1,15024-1,5,K,1.257156,0.958906
3157,15024-2-1,15024,2,15024-2,1,K,1.412447,0.958906
3158,15024-2-2,15024,2,15024-2,2,K,0.96243,0.958906
3159,15024-2-3,15024,2,15024-2,3,K,1.469533,0.958906
3160,15024-2-4,15024,2,15024-2,4,K,1.394117,0.958906
3161,15024-2-5,15024,2,15024-2,5,K,1.442179,0.958906
3162,15024-3-1,15024,3,15024-3,1,K,0.835331,0.958906
3163,15024-3-2,15024,3,15024-3,2,K,1.324142,0.958906
3164,15024-3-3,15024,3,15024-3,3,K,1.122538,0.958906
3165,15024-3-4,15024,3,15024-3,4,K,0.946734,0.958906
3166,15024-3-5,15024,3,15024-3,5,K,1.31357,0.958906
3167,15025-1-1,15025,1,15025-1,1,K,-0.412293,-0.109408
3168,15025-1-2,15025,1,15025-1,2,K,0.046875,-0.115895
3169,15025-1-3,15025,1,15025-1,3,K,0.368976,-0.063414
3170,15025-1-4,15025,1,15025-1,4,K,0.415831,0.020974
3171,15025-1-5,15025,1,15025-1,5,K,0.137231,-0.003356
3172,15025-1-6,15025,1,15025-1,6,K,0.213042,-0.063414
3173,15025-2-1,15025,2,15025-2,1,K,-1.083969,-0.130437
3174,15025-2-2,15025,2,15025-2,2,K,-0.296944,-0.013877
3175,15025-2-3,15025,2,15025-2,3,K,0.179962,0.021311
3176,15025-2-4,15025,2,15025-2,4,K,-0.314547,-0.01355
3177,15025-2-5,15025,2,15025-2,5,K,0.724785,0.018189
3178,15025-2-6,15025,2,15025-2,6,K,-0.146566,0.021311
3179,15027-2-1,15027,2,15027-2,1,K,0.955678,0.064074
3180,15027-2-2,15027,2,15027-2,2,K,1.181476,-0.00725
3181,15027-2-3,15027,2,15027-2,3,K,1.382112,-0.063456
3182,15027-2-4,15027,2,15027-2,4,K,1.40879,-0.046981
3183,15027-2-5,15027,2,15027-2,5,K,1.49857,-0.01646
3184,15027-2-6,15027,2,15027-2,6,K,1.509106,-0.063456
3185,15028-1-1,15028,1,15028-1,1,K,-0.889577,-0.369594
3186,15028-1-2,15028,1,15028-1,2,K,-0.754076,-0.237296
3187,15028-1-3,15028,1,15028-1,3,K,-0.067471,-0.233074
3188,15028-1-4,15028,1,15028-1,4,K,0.153497,-0.22455
3189,15028-1-5,15028,1,15028-1,5,K,-0.357476,-0.101101
3190,15028-1-6,15028,1,15028-1,6,K,-0.216629,-0.233074
3191,15028-2-1,15028,2,15028-2,1,K,-0.301622,-0.3415
3192,15028-2-2,15028,2,15028-2,2,K,-0.490022,-0.212536
3193,15028-2-3,15028,2,15028-2,3,K,0.153295,-0.235922
3194,15028-2-4,15028,2,15028-2,4,K,-0.398972,-0.169788
3195,15028-2-5,15028,2,15028-2,5,K,0.258402,-0.101101
3196,15028-2-6,15028,2,15028-2,6,K,0.065757,-0.235922
3197,15028-3-1,15028,3,15028-3,1,K,-1.045908,-0.344031
3198,15028-3-2,15028,3,15028-3,2,K,-1.169159,-0.237296
3199,15028-3-3,15028,3,15028-3,3,K,0.078361,-0.233074
3200,15028-3-4,15028,3,15028-3,4,K,0.087788,-0.22455
3201,15028-3-5,15028,3,15028-3,5,K,0.56224,-0.101101
3202,15028-3-6,15028,3,15028-3,6,K,-0.288174,-0.233074
