,NtotDose,PtotDose,KtotDose,P,ilr_knn,ilr_rf,ilr_nn,ilr_gp
82,0.41124939744000033,82.0,0.6395381279882549,35.752,-2.3421756712492288,-1.7942987006968711,-1.6485289727521228,-2.503304982902303
83,0.41124939744000033,83.0,0.6395381279882549,36.188,-2.3421756712492288,-1.7942987006968711,-1.6452975926679025,-2.5016378666320014
84,0.41124939744000033,84.0,0.6395381279882549,36.624,-2.3421756712492288,-1.7973229290295547,-1.6420441665253327,-2.4999158314916006
85,0.41124939744000033,85.0,0.6395381279882549,37.06,-2.3421756712492288,-1.7973229290295547,-1.6387689643765566,-2.49813864563097
86,0.41124939744000033,86.0,0.6395381279882549,37.496,-2.3421756712492288,-1.7973229290295547,-1.6354722580303873,-2.49630608699633
87,0.41124939744000033,87.0,0.6395381279882549,37.932,-2.3421756712492288,-1.7973229290295547,-1.6321543210033693,-2.4944179435018823
88,0.41124939744000033,88.0,0.6395381279882549,38.368,-2.3421756712492288,-1.7973229290295547,-1.6288154284705867,-2.492474013201119
89,0.41124939744000033,89.0,0.6395381279882549,38.804,-2.3421756712492288,-1.7973229290295547,-1.6254558572162325,-2.4904741044524275
90,0.41124939744000033,90.0,0.6395381279882549,39.24,-2.3421756712492288,-1.7973229290295547,-1.6220758855839401,-2.4884180360826287
91,0.41124939744000033,91.0,0.6395381279882549,39.676,-2.3421756712492288,-1.7973229290295547,-1.6186757934269087,-2.486305637546848
92,0.41124939744000033,92.0,0.6395381279882549,40.112,-2.3421756712492288,-1.7973229290295547,-1.6152558620578152,-2.4841367490858257
93,0.41124939744000033,93.0,0.6395381279882549,40.548,-2.3421756712492288,-1.7973229290295547,-1.6118163741985463,-2.481911221878063
94,0.41124939744000033,94.0,0.6395381279882549,40.984,-2.3421756712492288,-1.7973229290295547,-1.60835761392974,-2.479628918189397
95,0.41124939744000033,95.0,0.6395381279882549,41.42,-2.3421756712492288,-1.7973229290295547,-1.6048798666401773,-2.477289711518541
96,0.41124939744000033,96.0,0.6395381279882549,41.856,-2.3421756712492288,-1.7973229290295547,-1.6013834189760057,-2.474893486738175
97,0.41124939744000033,97.0,0.6395381279882549,42.292,-2.3421756712492288,-1.7973229290295547,-1.5978685587898318,-2.4724401402326075
98,0.41124939744000033,98.0,0.6395381279882549,42.728,-2.3421756712492288,-1.7973229290295547,-1.5943355750896846,-2.4699295800305956
99,0.41124939744000033,99.0,0.6395381279882549,43.164,-2.3421756712492288,-1.7973229290295547,-1.5907847579878585,-2.4673617259349028
100,0.41124939744000033,100.0,0.6395381279882549,43.6,-2.3421756712492288,-1.7973229290295547,-1.587216398649657,-2.464736509645921
101,0.41124939744000033,101.0,0.6395381279882549,44.036,-2.3399871018449883,-1.7973229290295547,-1.5836307892420396,-2.46205387488226
102,0.41124939744000033,102.0,0.6395381279882549,44.472,-2.3399871018449883,-1.7973229290295547,-1.5800282228821927,-2.459313777495563
103,0.41124939744000033,103.0,0.6395381279882549,44.908,-2.3399871018449883,-1.7973229290295547,-1.5764089935860264,-2.4565161855815427
104,0.41124939744000033,104.0,0.6395381279882549,45.344,-2.3399871018449883,-1.7973229290295547,-1.5727733962166186,-2.453661079585722
105,0.41124939744000033,105.0,0.6395381279882549,45.78,-2.3399871018449883,-1.7973229290295547,-1.5691217264326083,-2.450748452403914
106,0.41124939744000033,106.0,0.6395381279882549,46.216,-2.3399871018449883,-1.7973229290295547,-1.5654542806365561,-2.4477783094787187
107,0.41124939744000033,107.0,0.6395381279882549,46.652,-2.3399871018449883,-1.7973229290295547,-1.5617713559232806,-2.444750668889519
108,0.41124939744000033,108.0,0.6395381279882549,47.088,-2.3399871018449883,-1.7973229290295547,-1.5580732500281784,-2.4416655614386276
109,0.41124939744000033,109.0,0.6395381279882549,47.524,-2.3399871018449883,-1.7973229290295547,-1.5543602612755476,-2.438523030731451
110,0.41124939744000033,110.0,0.6395381279882549,47.96,-2.3399871018449883,-1.7973229290295547,-1.5506326885269106,-2.435323133251722
111,0.41124939744000033,111.0,0.6395381279882549,48.396,-2.3399871018449883,-1.7973229290295547,-1.5468908311293617,-2.4320659384300933
112,0.41124939744000033,112.0,0.6395381279882549,48.832,-2.1761623065486475,-1.7973229290295547,-1.543134988863943,-2.4287515287091477
113,0.41124939744000033,113.0,0.6395381279882549,49.268,-2.1761623065486475,-1.7973229290295547,-1.539365461894055,-2.4253799996013927
114,0.41124939744000033,114.0,0.6395381279882549,49.704,-2.1761623065486475,-1.7973229290295547,-1.5355825507139178,-2.421951459742344
115,0.41124939744000033,115.0,0.6395381279882549,50.14,-2.1761623065486475,-1.7973229290295547,-1.5317865560970918,-2.418466030937319
116,0.41124939744000033,116.0,0.6395381279882549,50.576,-2.1761623065486475,-1.7973229290295547,-1.5279777790450677,-2.4149238482028834
117,0.41124939744000033,117.0,0.6395381279882549,51.012,-2.1761623065486475,-1.7986091140892269,-1.5241565207359282,-2.411325059802415
118,0.41124939744000033,118.0,0.6395381279882549,51.448,-2.1761623065486475,-1.7986091140892269,-1.520323082473107,-2.407669827275891
119,0.41124939744000033,119.0,0.6395381279882549,51.884,-2.1761623065486475,-1.7986091140892269,-1.5164777656342352,-2.403958325463762
120,0.41124939744000033,120.0,0.6395381279882549,52.32,-2.1761623065486475,-1.7986091140892269,-1.5126208716200946,-2.4001907425240683
121,0.41124939744000033,121.0,0.6395381279882549,52.756,-2.1761623065486475,-1.7986091140892269,-1.508752701803694,-2.3963672799450353
122,0.41124939744000033,122.0,0.6395381279882549,53.192,-2.1761623065486475,-1.7986091140892269,-1.5048735574794587,-2.392488152550345
123,0.41124939744000033,123.0,0.6395381279882549,53.628,-2.1761623065486475,-1.7986091140892269,-1.5009837398125578,-2.3885535884995424
124,0.41124939744000033,124.0,0.6395381279882549,54.064,-2.1761623065486475,-1.7986091140892269,-1.4970835497883732,-2.3845638292807063
125,0.41124939744000033,125.0,0.6395381279882549,54.5,-2.1761623065486475,-1.7986091140892269,-1.4931732881621143,-2.3805191296985253
126,0.41124939744000033,126.0,0.6395381279882549,54.936,-2.1761623065486475,-1.7986091140892269,-1.489253255408597,-2.3764197578559103
127,0.41124939744000033,127.0,0.6395381279882549,55.372,-2.1761623065486475,-1.7986091140892269,-1.4853237516721813,-2.3722659951286804
128,0.41124939744000033,128.0,0.6395381279882549,55.808,-2.1761623065486475,-1.7986091140892269,-1.4813850767168895,-2.3680581361352653
129,0.41124939744000033,129.0,0.6395381279882549,56.244,-2.1761623065486475,-1.7986091140892269,-1.477437529876706,-2.363796488699322
130,0.41124939744000033,130.0,0.6395381279882549,56.68,-2.1761623065486475,-1.7986091140892269,-1.4734814100060654,-2.3594813738065232
131,0.41124939744000033,131.0,0.6395381279882549,57.116,-2.1761623065486475,-1.7986091140892269,-1.4695170154305408,-2.355113125555536
132,0.41124939744000033,132.0,0.6395381279882549,57.552,-1.9923839010359452,-1.7986091140892269,-1.4655446438977402,-2.3506920911022964
133,0.41124939744000033,133.0,0.6395381279882549,57.988,-1.9923839010359452,-1.7986091140892269,-1.4615645925284106,-2.346218630598362
134,0.41124939744000033,134.0,0.6395381279882549,58.424,-1.9923839010359452,-1.7986091140892269,-1.4575771577677745,-2.341693117123717
135,0.41124939744000033,135.0,0.6395381279882549,58.86,-1.9923839010359452,-1.7986091140892269,-1.4535826353370827,-2.3371159366125123
136,0.41124939744000033,136.0,0.6395381279882549,59.296,-1.9923839010359452,-1.7986091140892269,-1.4495813201854146,-2.3324874877734456
137,0.41124939744000033,137.0,0.6395381279882549,59.732,-1.9923839010359452,-1.7986091140892269,-1.4455735064417161,-2.3278081820033174
138,0.41124939744000033,138.0,0.6395381279882549,60.168,-1.9923839010359452,-1.7986091140892269,-1.4415594873670923,-2.323078443296812
139,0.41124939744000033,139.0,0.6395381279882549,60.604,-1.9923839010359452,-1.7986091140892269,-1.4375395553073567,-2.3182987081466484
140,0.41124939744000033,140.0,0.6395381279882549,61.04,-1.9923839010359452,-1.7986091140892269,-1.433514001645843,-2.3134694254412445
141,0.41124939744000033,141.0,0.6395381279882549,61.476,-1.9923839010359452,-1.7986091140892269,-1.4294831167564992,-2.3085910563549175
142,0.41124939744000033,142.0,0.6395381279882549,61.912,-1.9923839010359452,-1.7986091140892269,-1.4254471899572503,-2.3036640742321866
143,0.41124939744000033,143.0,0.6395381279882549,62.348,-1.9923839010359452,-1.7986091140892269,-1.4214065094636552,-2.2986889644672295
144,0.41124939744000033,144.0,0.6395381279882549,62.784,-1.9923839010359452,-1.7986091140892269,-1.417361362342854,-2.2936662243763646
145,0.41124939744000033,145.0,0.6395381279882549,63.22,-1.9923839010359452,-1.7986091140892269,-1.413312034467819,-2.288596363066539
146,0.41124939744000033,146.0,0.6395381279882549,63.656,-1.9923839010359452,-1.7986091140892269,-1.4092588104719064,-2.2834799012970546
147,0.41124939744000033,147.0,0.6395381279882549,64.092,-1.9923839010359452,-1.7986091140892269,-1.4052019737037316,-2.278317371335268
148,0.41124939744000033,148.0,0.6395381279882549,64.528,-1.9923839010359452,-1.7986091140892269,-1.4011418061823566,-2.273109316809401
149,0.41124939744000033,149.0,0.6395381279882549,64.964,-1.9923839010359452,-1.7986091140892269,-1.3970785885528116,-2.267856292553277
