RendVendable,NoEssai,NoBloc,NoTraitement,ID,ID_bl,DensitePlants,PrecCropFiveClasses,Cultivar,Maturity5,growing.season,temp_moy_5years,prec_tot_5years,sdi_5years,gdd_5years,NtotDose,PtotDose,KtotDose,soilTextIlr1,soilTextIlr2,soilTextIlr3,soilTypeIlr1_3,soilTypeIlr2_3,soil_pH,soil_P1_Fv.AlP,soil_P1_Al.P,soil_K2_FvMgCa.K,soil_K2_Fv.MgCa,soil_K2_Mg.Ca,soil_P,soil_K,soil_Al,ISP1,test_type
28.59781167,34,3,6,34-3-6,34-3,31226,LRC,Chieftain,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,2.019113502474001,0.9995702073137189,1.3902517333192825,5.335103891522914,0.8267977543734917,5.4406,-5.988152483447899,1.518193585137297,-2.432123534945504,-7.056107098487464,1.5366568025568585,222.7155065,189.630329,1906.348974,11.682829824839825,N
26.22984,34,3,7,34-3-7,34-3,31226,LRC,Chieftain,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,2.019113502474001,0.9995702073137189,1.3902517333192825,5.335103891522914,0.8267977543734917,5.4406,-5.988152483447899,1.518193585137297,-2.432123534945504,-7.056107098487464,1.5366568025568585,222.7155065,189.630329,1906.348974,11.682829824839825,N
5.744716611,35,1,1,35-1-1,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,0,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
17.95668478,35,1,2,35-1-2,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,75,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
17.89683494,35,1,3,35-1-3,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
15.0899645,35,1,4,35-1-4,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,200,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
24.88191767,35,1,5,35-1-5,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
27.32708694,35,1,6,35-1-6,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
25.97656244,35,1,7,35-1-7,35-1,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.8580649202847597,1.4535536830519682,1.1425627313469273,5.335103891522914,0.8267977543734917,5.1419000000000015,-6.127607300315577,1.810640269408566,-2.6434641407833173,-7.47833363921111,1.6227189220270484,152.6744336,105.277216,1976.217207,7.7255897306838905,N
8.824814556,35,2,1,35-2-1,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,0,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
14.16359317,35,2,2,35-2-2,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,75,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
16.62177328,35,2,3,35-2-3,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
21.18423883,35,2,4,35-2-4,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,200,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
31.06119611,35,2,5,35-2-5,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
30.12701828,35,2,6,35-2-6,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
24.47684706,35,2,7,35-2-7,35-2,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6810860729628754,1.4535536830519682,1.1425627313469269,5.335103891522914,0.8267977543734917,5.286100000000001,-6.0916214429311895,1.7283802733949645,-2.2199051782208494,-7.206249580311082,1.5433876143969179,169.1116394,214.3490271,1948.583366,8.678696654747077,N
4.761965,35,3,1,35-3-1,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,0,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
26.2844855,35,3,2,35-3-2,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,75,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
20.60222089,35,3,3,35-3-3,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
14.37697083,35,3,4,35-3-4,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,200,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
30.21549194,35,3,5,35-3-5,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
28.493725,35,3,6,35-3-6,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
27.1588135,35,3,7,35-3-7,35-3,31226,LRC,Goldrush,mid-season,116,17.833804892425583,454.68,-0.7285682286577528,2072.14,150,180,270,1.6820755596880301,1.4535536830519682,1.142562731346927,5.335103891522914,0.8267977543734917,5.368500000000001,-6.1803346261498735,1.8580898564175734,-2.6068251405789717,-7.11823163720205,1.5398014127240696,138.4145223,147.3348745,1915.988282,7.224184176925983,N
19.3234423,36,1,1,36-1-1,36-1,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
19.26376521,36,1,2,36-1-2,36-1,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
20.50504872,36,1,3,36-1-3,36-1,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
31.6885357,36,1,4,36-1-4,36-1,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
45.30684804,36,1,5,36-1-5,36-1,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
10.63445774,36,2,1,36-2-1,36-2,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
28.9553249,36,2,2,36-2-2,36-2,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
29.92209379,36,2,3,36-2-3,36-2,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
25.27921605,36,2,4,36-2-4,36-2,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
37.09408667,36,2,5,36-2-5,36-2,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
6.910607221,36,3,1,36-3-1,36-3,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
24.86147641,36,3,2,36-3-2,36-3,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
32.04659826,36,3,3,36-3-3,36-3,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
29.38499996,36,3,4,36-3-4,36-3,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
31.67660029,36,3,5,36-3-5,36-3,36430,Grassland,AC Belmont,early,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
9.834784716,37,1,1,37-1-1,37-1,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
20.06343824,37,1,2,37-1-2,37-1,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
33.59820264,37,1,3,37-1-3,37-1,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
25.85211613,37,1,4,37-1-4,37-1,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
27.76178307,37,1,5,37-1-5,37-1,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
11.29090575,37,2,1,37-2-1,37-2,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
21.43601135,37,2,2,37-2-2,37-2,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
26.3534037,37,2,3,37-2-3,37-2,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
27.66629972,37,2,4,37-2-4,37-2,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
25.94759948,37,2,5,37-2-5,37-2,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
10.77768277,37,3,1,37-3-1,37-3,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
20.07537366,37,3,2,37-3-2,37-3,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
30.94108013,37,3,3,37-3-3,37-3,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
28.39436024,37,3,4,37-3-4,37-3,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
29.37306455,37,3,5,37-3-5,37-3,36430,Grassland,Shepody,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.757149613405823,2.3032601374415056,0.3658679616795686,0.15678828600072048,0.12460594158082057,5.3994,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
24.2050284,38,1,1,38-1-1,38-1,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
28.6927457,38,1,2,38-1-2,38-1,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
32.69111085,38,1,3,38-1-3,38-1,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
30.54273554,38,1,4,38-1-4,38-1,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
30.72176682,38,1,5,38-1-5,38-1,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.487301764929841,2.231422177867059,-3.2974141970113884,-7.125536209897997,1.8284101388615936,73.0087388,65.97709265,1713.488536,4.260824468101372,N
13.57057066,38,2,1,38-2-1,38-2,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
28.46597275,38,2,2,38-2-2,38-2,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
32.70304626,38,2,3,38-2-3,38-2,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
33.96820061,38,2,4,38-2-4,38-2,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
31.1633773,38,2,5,38-2-5,38-2,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.563284243179499,2.3478564129650765,-3.4027107700553154,-7.031155796682282,1.8691311105218102,61.26560453,63.09805975,1695.255874,3.6139443885507516,N
11.45800161,38,3,1,38-3-1,38-3,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,0,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
29.91015837,38,3,2,38-3-2,38-3,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,50,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
28.29887689,38,3,3,38-3-3,38-3,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,100,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
26.71146626,38,3,4,38-3-4,38-3,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,150,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
34.0278777,38,3,5,38-3-5,38-3,36430,Grassland,Yukon Gold,mid-season,120,15.562677511061318,398.62,-0.7216990211189502,1475.72,200,150,215,1.8674498240989115,2.3032601374415056,0.3658679616795687,0.15678828600072048,0.12460594158082057,5.5539000000000005,-6.47751639685238,2.0890629030176227,-3.1829464826217753,-7.12255310388535,1.7586133926268563,81.725301580000007,75.48497821,1568.295646,5.211090255108698,N
